70,-1,949.00,528.00,17.00,58.00,0.75,-1,-1,-1
70,-1,984.00,539.00,12.00,50.00,0.70,-1,-1,-1
71,-1,474.00,231.00,165.00,484.00,1.00,-1,-1,-1
71,-1,786.00,125.00,190.00,220.00,1.00,-1,-1,-1
71,-1,598.00,194.00,62.00,76.00,0.96,-1,-1,-1
71,-1,301.00,523.00,180.00,188.00,0.91,-1,-1,-1
71,-1,998.00,532.00,15.00,58.00,0.81,-1,-1,-1
71,-1,944.00,524.00,26.00,63.00,0.77,-1,-1,-1
71,-1,980.00,539.00,21.00,51.00,0.72,-1,-1,-1
71,-1,610.00,646.00,303.00,72.00,0.71,-1,-1,-1
72,-1,474.00,231.00,166.00,484.00,1.00,-1,-1,-1
72,-1,786.00,126.00,192.00,218.00,1.00,-1,-1,-1
72,-1,597.00,193.00,63.00,77.00,0.97,-1,-1,-1
72,-1,303.00,524.00,178.00,187.00,0.92,-1,-1,-1
72,-1,612.00,646.00,293.00,72.00,0.84,-1,-1,-1
72,-1,998.00,532.00,15.00,60.00,0.80,-1,-1,-1
72,-1,945.00,525.00,24.00,62.00,0.73,-1,-1,-1
73,-1,474.00,230.00,166.00,485.00,1.00,-1,-1,-1
73,-1,786.00,129.00,192.00,211.00,1.00,-1,-1,-1
73,-1,597.00,193.00,63.00,77.00,0.97,-1,-1,-1
73,-1,303.00,523.00,177.00,189.00,0.94,-1,-1,-1
73,-1,615.00,646.00,278.00,70.00,0.86,-1,-1,-1
73,-1,999.00,533.00,15.00,59.00,0.75,-1,-1,-1
73,-1,945.00,525.00,23.00,62.00,0.72,-1,-1,-1
74,-1,474.00,231.00,170.00,484.00,1.00,-1,-1,-1
74,-1,786.00,126.00,190.00,218.00,1.00,-1,-1,-1
74,-1,598.00,195.00,62.00,75.00,0.96,-1,-1,-1
74,-1,305.00,525.00,177.00,186.00,0.90,-1,-1,-1
74,-1,999.00,534.00,15.00,57.00,0.74,-1,-1,-1
75,-1,474.00,229.00,170.00,486.00,1.00,-1,-1,-1
